generation,FE,group,branchId,lineageId,source,action,mask,archiveSize,selectedPbestFingerprint,fallback
1,100,"G3_TWC",187,87,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"517FCA477E8F1FB4F6F177AE19940FCB7D3E85426BEB6E3756C9741339C0C2A3",false
1,100,"G3_TWC",188,88,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"83D6739D6C7DAC5685077B8244EA9F3152B93D9FFD89580532C75DD9A7127182",false
1,100,"G3_TWC",189,89,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"2699C595EF849BE8B0D1B02CF87089B0B126FC71FCF75461F17FE26E757E9FD1",false
1,100,"G3_TWC",190,90,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"2415F1C0042490B0475ABB3C592E6D3F33AB9E635A4037EB8C5ABEB668CDFFFE",false
1,100,"G3_TWC",191,91,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"0B63A181D355CBFC0527BF514D9DBF27AAA19EC4671C9C5AC5AA9FEA3BC1F831",false
1,100,"G3_TWC",192,92,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"B8F0A2D5244608CA8FA622791330DA9A8B7CCF63B1B6E55A956E55022D662C77",false
1,100,"G3_TWC",193,93,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"4D84D3905115067ECCF59B36B1FBE9D87BDB53532D3259F57302855B726E8438",false
1,100,"G3_TWC",194,94,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"242F4373832ED9ADA346D0F0ADAB8DA1A408C45B561C748FD0DFA83CD7012007",false
1,100,"G3_TWC",195,95,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"66D6BCE62D2006BDBDF1409D8C64E72F8436FB0515EEFEECAB47AFAD58C1BF45",false
1,100,"G3_TWC",196,96,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"B3FC70E8D50197EBBCA2DF5495C3CA3CF49A3D2FE19444C0E0B1D3243812CF06",false
1,100,"G3_TWC",197,97,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"53002B1EA37D58BC4B74C71CB8A88A84FDB339726297EADFD7D65D183ADE8AC0",false
1,100,"G3_TWC",198,98,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"9C21F2E6AACDBA5DF6F8E54E09788B2C18F0A42BFFAB973461D0799ADBAEB095",false
1,100,"G3_TWC",199,99,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"5E7AFED311084309A425A4DE73DF24BA15E9CC5A0501AF5279D0E7B1A9739A2A",false
1,200,"G1_CMAX",100,0,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"B3FC70E8D50197EBBCA2DF5495C3CA3CF49A3D2FE19444C0E0B1D3243812CF06",false
1,200,"G1_CMAX",101,59,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"17626EEDB8A0D1C377428EDCA8DE3653774384CE7866472CFC08AC8BBFC0873B",false
1,200,"G1_CMAX",102,72,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"E315C14388F88027B3CA333DEF2A9F9A4B93695DDE263119E2062AE20CDC98DB",false
1,200,"G1_CMAX",103,1,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"B19B489FEF3636E106BCAF4629354528DCBC4AB27022BABE41E02718DEAD090A",false
1,200,"G1_CMAX",104,33,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"936B3A18DCCB6DDC822AC7D737A34385DAF3BB69ECDA896DA2CED2B2EDE564F0",false
1,200,"G1_CMAX",105,34,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"B19B489FEF3636E106BCAF4629354528DCBC4AB27022BABE41E02718DEAD090A",false
1,200,"G1_CMAX",106,5,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"6892AE3DC68313BAE0622CBAE1276A8CC8DB298D695E600DE564D4BBE81A1E16",false
1,200,"G1_CMAX",107,61,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"2699C595EF849BE8B0D1B02CF87089B0B126FC71FCF75461F17FE26E757E9FD1",false
1,200,"G1_CMAX",108,48,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"B8F0A2D5244608CA8FA622791330DA9A8B7CCF63B1B6E55A956E55022D662C77",false
1,200,"G1_CMAX",109,9,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"3A6ED88413D8B3EFB25FEA49DD9FA788C512AE91F402625F24537336B524D721",false
1,200,"G1_CMAX",110,76,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"17626EEDB8A0D1C377428EDCA8DE3653774384CE7866472CFC08AC8BBFC0873B",false
1,200,"G1_CMAX",111,10,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"6C9BEB1CE80BBFC786D473957B74B7DBB3223E53CE615F76517AD940767E55AB",false
1,200,"G1_CMAX",112,15,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"9C72FACAAEA6B51558F564FBC4F08B0BAAAFC6D6F87FED2CC46CC30B46DC31F8",false
1,200,"G1_CMAX",113,17,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"FCE67A59568047F4BBB4DE7280D01B0109CF6EB6B997DDA706C8E7C56E0E884A",false
1,200,"G1_CMAX",114,28,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"5E7AFED311084309A425A4DE73DF24BA15E9CC5A0501AF5279D0E7B1A9739A2A",false
1,200,"G1_CMAX",115,96,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"B3FC70E8D50197EBBCA2DF5495C3CA3CF49A3D2FE19444C0E0B1D3243812CF06",false
1,200,"G1_CMAX",116,75,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"7EF63FB5949E81D6B118E017BC5518CBFAE443DF2A75906F22FC79D8463198DA",false
