runId,sourceRunId,reused,instance,instanceSha256,matrix,label,seed,status,reason,configurationSha256,initialPopulationSha256,fullEvaluations,wallClockMillis,cpuNanos,cfvfRepairs,caTaEvaluations,illegalSolutions,Fmax,Favg,FE,VarFw,highFatigueRatio,longestContinuousWork,totalNaturalRecovery,loadImbalance,frontSize
"chapter4-golden-author-bridge|FV|FV3|20260809","chapter4-golden-author-bridge|FV|FV3|20260809",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","FV","FV3",20260809,COMPLETED,"MAX_FES_REACHED","a416deffa6802b0cca8228aa93b3f0850c3d2897cd15bc02dbb6c9ac3cfbf1ac","d095046fabe6775b8746851aed6a9ee2f6987d6b18ef3504e119459ce52298e0",2000,181,187500000,0,0,0,0.85333356696859590,0.36520624428661796,0.0053257022129327170,0.041444772702603010,0.00042699964688868800,46.409033462416100,13.308833525151094,0.34761492783903120,85
"chapter4-golden-author-bridge|FV|FV3|20260810","chapter4-golden-author-bridge|FV|FV3|20260810",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","FV","FV3",20260810,COMPLETED,"MAX_FES_REACHED","420b5f3102677475db64c72033fe4b3c2ae5435e01f51c01d279882ceb56d0a1","f012ae650954157c3e7c03c820817ce439c65e632fc2f89603cb15c39c0da6c1",2000,103,109375000,0,0,0,0.83293487357282050,0.36386079303826263,0.0033277597932813096,0.045000403097651900,0.00048357201522627930,48.622619639433830,9.0487922746516980,0.32223810409459670,76
"chapter4-golden-author-bridge|FV|FV4|20260808","chapter4-golden-author-bridge|FV|FV4|20260808",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","FV","FV4",20260808,COMPLETED,"MAX_FES_REACHED","2327d16f60c0bb552e3eb4afd9ed80632508e00680d471c0ce302833ba2138b5","98d6b3ac57908b73b367b7e643075b395959ea1e09272c36b430c9e66a291586",2000,136,140625000,0,0,0,0.84204315708737200,0.35350584492402465,0.0034902345138896253,0.041367806874979850,0.00030824907168057160,46.555482307926290,8.7382124561383260,0.30175808109813750,65
"chapter4-golden-author-bridge|FV|FV4|20260809","chapter4-golden-author-bridge|FV|FV4|20260809",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","FV","FV4",20260809,COMPLETED,"MAX_FES_REACHED","d332ce5662729a27f4bc5e46d21d046499a6216485c1a406f7c7d8c608eec64c","d095046fabe6775b8746851aed6a9ee2f6987d6b18ef3504e119459ce52298e0",2000,193,171875000,0,0,0,0.79224831932588440,0.36131258653971693,0.0000000000000000,0.039372301388692240,0.0000000000000000,45.185583891438800,13.078033998213662,0.32512869191882515,69
"chapter4-golden-author-bridge|FV|FV4|20260810","chapter4-golden-author-bridge|FV|FV4|20260810",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","FV","FV4",20260810,COMPLETED,"MAX_FES_REACHED","fc35a3425acd50738c5dba5e5a88fd3a6d04e3e28d833219d9b530faf2e02c9d","f012ae650954157c3e7c03c820817ce439c65e632fc2f89603cb15c39c0da6c1",2000,94,93750000,0,0,0,0.83351477923605120,0.36165319398326007,0.0069111800485325200,0.043143492729351990,0.00074816407471019440,47.389079191700496,10.072843660797053,0.34892878900756610,87
"chapter4-golden-author-bridge|FV|FV5|20260808","chapter4-golden-author-bridge|FV|FV5|20260808",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","FV","FV5",20260808,COMPLETED,"MAX_FES_REACHED","f51b571545f3706dc06f0c279f8a4fcecff5cd29cda5e7208224e428cf387139","98d6b3ac57908b73b367b7e643075b395959ea1e09272c36b430c9e66a291586",2000,119,125000000,0,0,0,0.86302078961708180,0.35156059195492695,0.014184155336241100,0.039846537648245740,0.00082734175041971630,44.810959723927570,10.753093306080418,0.32608727575684415,60
"chapter4-golden-author-bridge|FV|FV5|20260809","chapter4-golden-author-bridge|FV|FV5|20260809",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","FV","FV5",20260809,COMPLETED,"MAX_FES_REACHED","dd4cc97751650f3dc9e25fa50e5b71bba5e48de58d3ee359242d2d66959b458e","d095046fabe6775b8746851aed6a9ee2f6987d6b18ef3504e119459ce52298e0",2000,188,187500000,0,0,0,0.82407960603914350,0.35908231632178633,0.0019002416207983580,0.041893119563816944,0.00040404889415152464,47.101160191273664,9.3653367380033550,0.33484832321152913,58
"chapter4-golden-author-bridge|FV|FV5|20260810","chapter4-golden-author-bridge|FV|FV5|20260810",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","FV","FV5",20260810,COMPLETED,"MAX_FES_REACHED","ac0892c5d96bd3e0d2d86271f5cf2c2d95daf4a92fc2c93a5b6e23a6c9529cbd","f012ae650954157c3e7c03c820817ce439c65e632fc2f89603cb15c39c0da6c1",2000,91,93750000,0,0,0,0.82890491308046440,0.35557422458629545,0.0017305677814364318,0.040096563099825580,0.00020702337189739444,46.122810003703556,9.9454596585351320,0.32747705917524820,62
"chapter4-golden-author-bridge|QP|QP0|20260808","chapter4-golden-author-bridge|QP|QP0|20260808",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","QP","QP0",20260808,COMPLETED,"MAX_FES_REACHED","462fcc6c020522da9aa1a5d7eef063b910dc628bba25ffe044c920fc8926b14f","98d6b3ac57908b73b367b7e643075b395959ea1e09272c36b430c9e66a291586",2000,94,93750000,0,0,0,0.80099010154675150,0.34196162991032203,1.4294262995146397e-06,0.038008196271147380,3.6041459044974387e-06,40.053484988596070,20.188750870994742,0.28893038933744447,63
"chapter4-golden-author-bridge|QP|QP0|20260809","chapter4-golden-author-bridge|QP|QP0|20260809",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","QP","QP0",20260809,COMPLETED,"MAX_FES_REACHED","3e20e6532ab7d392b4c50402df4573c6ca5c03a9a66dbdb46b5d8444f82f43ec","d095046fabe6775b8746851aed6a9ee2f6987d6b18ef3504e119459ce52298e0",2000,187,171875000,0,0,0,0.79491969788436640,0.35615784980410736,0.0000000000000000,0.039774402701629470,0.0000000000000000,43.649028116124160,12.161099451830452,0.32911507448862254,109
"chapter4-golden-author-bridge|QP|QP0|20260810","chapter4-golden-author-bridge|QP|QP0|20260810",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","QP","QP0",20260810,COMPLETED,"MAX_FES_REACHED","2644a4b82470314a8bf912d233048010c510050aa2986e540688d96290225e24","f012ae650954157c3e7c03c820817ce439c65e632fc2f89603cb15c39c0da6c1",2000,98,93750000,0,0,0,0.85499130858185450,0.35700213421899860,0.010859663769264677,0.043115663409420420,0.00077346021388110610,45.290597480479370,19.130294620083045,0.35189646232427660,117
"chapter4-golden-author-bridge|QP|QP1|20260808","chapter4-golden-author-bridge|QP|QP1|20260808",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","QP","QP1",20260808,COMPLETED,"MAX_FES_REACHED","028224c5bbdcdcf53d24c3158124aae3e4d525ea33fe111d772c23aa9f397d5c","98d6b3ac57908b73b367b7e643075b395959ea1e09272c36b430c9e66a291586",2000,194,187500000,0,0,0,0.84747311469306470,0.34608490225290384,0.010448822722789608,0.038132730865751400,0.00086465791938097340,43.742410195268360,13.859614276566667,0.31570169001011380,83
"chapter4-golden-author-bridge|QP|QP1|20260809","chapter4-golden-author-bridge|QP|QP1|20260809",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","QP","QP1",20260809,COMPLETED,"MAX_FES_REACHED","6fe4d91d9482a9f847873abb3c14c3c5a91bbf59746f703cb5aeee7d6ec696d8","d095046fabe6775b8746851aed6a9ee2f6987d6b18ef3504e119459ce52298e0",2000,230,234375000,0,0,0,0.85447713891050260,0.35358082679218090,0.0037954581434274455,0.041655681570305060,0.00019297814826669667,43.697247333119040,13.644735934388576,0.29560511870522926,88
"chapter4-golden-author-bridge|QP|QP1|20260810","chapter4-golden-author-bridge|QP|QP1|20260810",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","QP","QP1",20260810,COMPLETED,"MAX_FES_REACHED","a4c73e578aed3e08f86cab3bbd2792b8f1c77ad5b6f2314b926dc4e13b00c699","f012ae650954157c3e7c03c820817ce439c65e632fc2f89603cb15c39c0da6c1",2000,159,156250000,0,0,0,0.82013910098570570,0.36114642819380020,0.0011986118183438864,0.044300807058395300,0.00022319825892499440,47.332070488222755,7.4764987339658790,0.33857181699019057,77
"chapter4-golden-author-bridge|QP|QP2|20260808","chapter4-golden-author-bridge|QP|QP2|20260808",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","QP","QP2",20260808,COMPLETED,"MAX_FES_REACHED","7dc82bd1182a118eb753a92cdd36f46863329d0d638faa280d60b4ab3570ddbe","98d6b3ac57908b73b367b7e643075b395959ea1e09272c36b430c9e66a291586",2000,198,187500000,0,0,0,0.85453887613709760,0.34898562498330665,0.0073414868673748294,0.038389200880680936,0.00045348111960599620,42.739704198221670,13.947852381125239,0.29490618626432720,67
"chapter4-golden-author-bridge|QP|QP2|20260809","chapter4-golden-author-bridge|QP|QP2|20260809",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","QP","QP2",20260809,COMPLETED,"MAX_FES_REACHED","7edfe25d2c788c74d8244d6f0800b0816c211fbbcdc12bca26c3882d3507d719","d095046fabe6775b8746851aed6a9ee2f6987d6b18ef3504e119459ce52298e0",2000,267,265625000,0,0,0,0.80544012551849240,0.35864904140110543,5.0767218824194310e-05,0.043826796052561075,3.5732990921310890e-05,45.680701480325965,11.648269586849590,0.36743061890276960,94
"chapter4-golden-author-bridge|QP|QP2|20260810","chapter4-golden-author-bridge|QP|QP2|20260810",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","QP","QP2",20260810,COMPLETED,"MAX_FES_REACHED","45b9cc6aa40c92d16255c1aacdd91898f5d8628ce5f376bd0f45f9af76e10188","f012ae650954157c3e7c03c820817ce439c65e632fc2f89603cb15c39c0da6c1",2000,167,171875000,0,0,0,0.85995955549533960,0.36271861786501297,0.0090298967172254120,0.044565199204054800,0.00085001704994451020,47.652406563178495,11.164875519608648,0.35532641715652463,96
"chapter4-golden-author-bridge|QP|QP3|20260808","chapter4-golden-author-bridge|QP|QP3|20260808",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","QP","QP3",20260808,COMPLETED,"MAX_FES_REACHED","79001cc07bb4adac39c76398861c1bd7e04da76459a9c98e1e49527bd06a5ffa","98d6b3ac57908b73b367b7e643075b395959ea1e09272c36b430c9e66a291586",2000,299,312500000,0,0,0,0.85690743429691810,0.35174171465643500,0.0063490516666335130,0.039251645222441630,0.00037652462846544813,44.157042719576850,13.019522239039318,0.34435767599345213,84
"chapter4-golden-author-bridge|QP|QP3|20260809","chapter4-golden-author-bridge|QP|QP3|20260809",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","QP","QP3",20260809,COMPLETED,"MAX_FES_REACHED","2763ffddaf6d0a3d69e9fece89b61d6a29273daba776267141dd22ac6e158f62","d095046fabe6775b8746851aed6a9ee2f6987d6b18ef3504e119459ce52298e0",2000,314,296875000,0,0,0,0.80070599897475470,0.35283199852840597,4.5291517004628576e-07,0.040656117244938190,2.3994644827546510e-06,44.559105752392306,12.124944553395710,0.31423904708078776,101
"chapter4-golden-author-bridge|QP|QP3|20260810","chapter4-golden-author-bridge|QP|QP3|20260810",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","QP","QP3",20260810,COMPLETED,"MAX_FES_REACHED","892a08b25d4bcad90e7123596567551d7468c864b972e17ecc7e4b8122b8ab11","f012ae650954157c3e7c03c820817ce439c65e632fc2f89603cb15c39c0da6c1",2000,203,203125000,0,0,0,0.77864698059327450,0.36071913643671577,0.0000000000000000,0.043138515929660530,0.0000000000000000,46.686784282839210,8.1990775657673880,0.35791069272993675,69
"chapter4-golden-author-bridge|QP|QP4|20260808","chapter4-golden-author-bridge|QP|QP4|20260808",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","QP","QP4",20260808,COMPLETED,"MAX_FES_REACHED","25ac95d6bdfd9aa37ec6fe74ca5c063eb699b8111a9887d0d8ec4e1bd2a53ca2","98d6b3ac57908b73b367b7e643075b395959ea1e09272c36b430c9e66a291586",2000,281,265625000,0,0,0,0.79706971459916000,0.35580701821850950,0.0000000000000000,0.039577767580972780,0.0000000000000000,43.868367403125310,13.858860321688480,0.30461556183976640,59
"chapter4-golden-author-bridge|QP|QP4|20260809","chapter4-golden-author-bridge|QP|QP4|20260809",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","QP","QP4",20260809,COMPLETED,"MAX_FES_REACHED","9f400f3109fa02c5a4596f3b1db5051da1bbb414a86eece449ad57dc4136a7e1","d095046fabe6775b8746851aed6a9ee2f6987d6b18ef3504e119459ce52298e0",2000,257,265625000,0,0,0,0.83831790604481430,0.35349329366895940,0.0032269118994614618,0.040719461526774340,0.00037025355511722480,43.938243907240790,16.865987120241922,0.32135938493154990,78
"chapter4-golden-author-bridge|QP|QP4|20260810","chapter4-golden-author-bridge|QP|QP4|20260810",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","QP","QP4",20260810,COMPLETED,"MAX_FES_REACHED","94e95b63a1299bbb9027965e903eda2885854c0aa4ce4855c6f9d963b754f16d","f012ae650954157c3e7c03c820817ce439c65e632fc2f89603cb15c39c0da6c1",2000,213,218750000,0,0,0,0.82870148717671610,0.35419983760503720,0.0024191876245576190,0.042241216553370400,0.00029933021125385440,45.616632611935400,11.070149566220813,0.34984054668201126,72
"chapter4-golden-author-bridge|QP|QP5|20260808","chapter4-golden-author-bridge|QP|QP5|20260808",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","QP","QP5",20260808,COMPLETED,"MAX_FES_REACHED","cbda410d37f5a5cee4a26f711cece30b6a637671d6c9ddaa0840f1e9931a0758","98d6b3ac57908b73b367b7e643075b395959ea1e09272c36b430c9e66a291586",2000,263,265625000,0,0,0,0.78791639465973070,0.35726228094022520,0.0000000000000000,0.041021166526253500,0.0000000000000000,42.857464540212060,13.472947984443516,0.31863646825033420,75
"chapter4-golden-author-bridge|QP|QP5|20260809","chapter4-golden-author-bridge|QP|QP5|20260809",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","QP","QP5",20260809,COMPLETED,"MAX_FES_REACHED","81cde40a26f1ad1e188666019f5c214cb5e9173a516a8e7904a5ad263088073a","d095046fabe6775b8746851aed6a9ee2f6987d6b18ef3504e119459ce52298e0",2000,244,234375000,0,0,0,0.82375347931593450,0.35237770291039555,0.00074871985244682930,0.039330396610874540,0.00010144670107169368,44.281514844917950,11.176651170058110,0.30006881651356500,75
"chapter4-golden-author-bridge|QP|QP5|20260810","chapter4-golden-author-bridge|QP|QP5|20260810",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","QP","QP5",20260810,COMPLETED,"MAX_FES_REACHED","45b7e8b73ad25a89219aaa16af13da9f4569684db7a5d6906cb1d6d8cf875f2f","f012ae650954157c3e7c03c820817ce439c65e632fc2f89603cb15c39c0da6c1",2000,226,234375000,0,0,0,0.79985978033632700,0.35145255692136307,0.0000000000000000,0.038332903038093160,0.0000000000000000,43.447069882884070,11.310735327588015,0.31912608336359677,58
"chapter4-golden-author-bridge|QP|QP6|20260808","chapter4-golden-author-bridge|FV|FV-Full|20260808",true,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","QP","QP6",20260808,COMPLETED,"EXACT_PROFILE_REUSE from chapter4-golden-author-bridge|FV|FV-Full|20260808","c6763d8bcbbb815514e4ee79642077d9e11e0a4e9f6919819eec3add71349fda","98d6b3ac57908b73b367b7e643075b395959ea1e09272c36b430c9e66a291586",2000,583,500000000,0,0,0,0.84757520322593180,0.35557264622581050,0.0065160562462495530,0.042164547085980233,0.00049641040647766770,46.934020286557896,13.281098055954825,0.32805938929225276,80
"chapter4-golden-author-bridge|QP|QP6|20260809","chapter4-golden-author-bridge|FV|FV-Full|20260809",true,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","QP","QP6",20260809,COMPLETED,"EXACT_PROFILE_REUSE from chapter4-golden-author-bridge|FV|FV-Full|20260809","851e04479830a9dbc9b1bd747ef4fbc952644d99a5f6e40a3993826bd5192e5a","d095046fabe6775b8746851aed6a9ee2f6987d6b18ef3504e119459ce52298e0",2000,321,312500000,0,0,0,0.84762665101257060,0.35747075016781420,0.0060811747208739915,0.039366844559661070,0.00038888290818408404,46.900116945451050,10.009149784678245,0.32510212206507677,78
"chapter4-golden-author-bridge|QP|QP6|20260810","chapter4-golden-author-bridge|FV|FV-Full|20260810",true,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","QP","QP6",20260810,COMPLETED,"EXACT_PROFILE_REUSE from chapter4-golden-author-bridge|FV|FV-Full|20260810","8702a1f377affa5c9a8ff156f42865e66f5e71ee416d2c1fe422168701b5215b","f012ae650954157c3e7c03c820817ce439c65e632fc2f89603cb15c39c0da6c1",2000,217,218750000,0,0,0,0.86521401121121330,0.36020471199677320,0.010514184497420033,0.044611127525025614,0.00076067010912994520,47.785749897607230,14.697496222850779,0.34118625205075953,90
"chapter4-golden-author-bridge|VNS|V-Full|20260808","chapter4-golden-author-bridge|VNS|V-Full|20260808",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","VNS","V-Full",20260808,COMPLETED,"MAX_FES_REACHED","dc46ad0ef373bd64f0b48f3da4ea294e450d783e30ff7660ff7c55cb6cac9aba","98d6b3ac57908b73b367b7e643075b395959ea1e09272c36b430c9e66a291586",2000,170,156250000,0,1500,0,0.80924388177856420,0.33939488040878540,0.00020701301082233538,0.034401157643495585,7.5218653051751140e-05,44.844754961035065,21.324075531982750,0.37696601890681960,39
"chapter4-golden-author-bridge|VNS|V-Full|20260809","chapter4-golden-author-bridge|VNS|V-Full|20260809",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","VNS","V-Full",20260809,COMPLETED,"MAX_FES_REACHED","ab9990e4532cc7230864a08194e1f53b5ab51c8d1c3d259e99d262329dc8efb8","d095046fabe6775b8746851aed6a9ee2f6987d6b18ef3504e119459ce52298e0",2000,129,140625000,0,1500,0,0.79428344914031030,0.35336635157809730,0.0000000000000000,0.042154474514998194,0.0000000000000000,42.726945978493190,19.281301785689905,0.35129167463705496,41
"chapter4-golden-author-bridge|VNS|V-Full|20260810","chapter4-golden-author-bridge|VNS|V-Full|20260810",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","VNS","V-Full",20260810,COMPLETED,"MAX_FES_REACHED","4b90a22e818c9b09215385ec970ef9a5084067fe9840fef152b43a9db3329625","f012ae650954157c3e7c03c820817ce439c65e632fc2f89603cb15c39c0da6c1",2000,125,125000000,0,1500,0,0.82569020162353780,0.35030704774405236,0.0030830932861430820,0.043211266147051460,0.00050841315780736590,47.993204897653115,10.304251205187542,0.35882988910292990,30
"chapter4-golden-author-bridge|VNS|V0|20260808","chapter4-golden-author-bridge|VNS|V0|20260808",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","VNS","V0",20260808,COMPLETED,"BUDGET_BEFORE_PARTIAL_GENERATION","75750d85aaee2374f2d91598b4522e83f2415101949efe4c4cdfa8cfce072ec8","98d6b3ac57908b73b367b7e643075b395959ea1e09272c36b430c9e66a291586",1960,80,78125000,0,1660,0,0.87022842274411440,0.34601592097608230,0.039338434373628585,0.039658284540974954,0.0016358432775581570,44.936488413057084,17.966331803103160,0.38203900440665906,36
"chapter4-golden-author-bridge|VNS|V0|20260809","chapter4-golden-author-bridge|VNS|V0|20260809",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","VNS","V0",20260809,COMPLETED,"BUDGET_BEFORE_PARTIAL_GENERATION","161d840a547fb9f28fc8b485eef62af013e4a27099844abc671d8aacd3b89b05","d095046fabe6775b8746851aed6a9ee2f6987d6b18ef3504e119459ce52298e0",1969,62,62500000,0,1669,0,0.78132551496200520,0.34217206987233617,0.0000000000000000,0.036361782665823680,0.0000000000000000,43.982220322245550,19.972934435881168,0.33872774016983450,43
"chapter4-golden-author-bridge|VNS|V0|20260810","chapter4-golden-author-bridge|VNS|V0|20260810",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","VNS","V0",20260810,COMPLETED,"BUDGET_BEFORE_PARTIAL_GENERATION","2356bcd31edf3474a3f0d9682354d4ce4f8e6c883983eab73244166f3bbf3587","f012ae650954157c3e7c03c820817ce439c65e632fc2f89603cb15c39c0da6c1",1958,49,46875000,0,1658,0,0.80869291535011320,0.35111177571116614,0.00017824917570002704,0.040240771387573385,7.1168476905186750e-05,43.835076710518180,16.836115491009025,0.34726456988359640,40
"chapter4-golden-author-bridge|VNS|V1|20260808","chapter4-golden-author-bridge|VNS|V1|20260808",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","VNS","V1",20260808,COMPLETED,"MAX_FES_REACHED","25ec860c96581fb30cc0c1309eacfa554e6a9523be12c26c9b64c1ac3380d7a1","98d6b3ac57908b73b367b7e643075b395959ea1e09272c36b430c9e66a291586",2000,189,187500000,0,1700,0,0.78898445954817000,0.34133860867041360,0.0000000000000000,0.035293975638762150,0.0000000000000000,43.379016086343235,18.523490012206020,0.36151064688495280,38
"chapter4-golden-author-bridge|VNS|V1|20260809","chapter4-golden-author-bridge|VNS|V1|20260809",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","VNS","V1",20260809,COMPLETED,"MAX_FES_REACHED","e60d5780d5a11049fb90f2e841a702f03ccf6798f603dce1b59e3e512d924656","d095046fabe6775b8746851aed6a9ee2f6987d6b18ef3504e119459ce52298e0",2000,79,78125000,0,1700,0,0.77462164549021100,0.34948242521299990,0.0000000000000000,0.037611761800733785,0.0000000000000000,43.936969892772600,18.874016088551674,0.32432478513343055,49
"chapter4-golden-author-bridge|VNS|V1|20260810","chapter4-golden-author-bridge|VNS|V1|20260810",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","VNS","V1",20260810,COMPLETED,"MAX_FES_REACHED","b0e0df5d78abcc54b948b57a1230d48ff55bf14006bd894cbcdfb8e65f8db33c","f012ae650954157c3e7c03c820817ce439c65e632fc2f89603cb15c39c0da6c1",2000,72,78125000,0,1700,0,0.82270605771578790,0.34882932171567854,0.0013815292876596698,0.041032625599513595,0.00020967704020566298,44.262244630477180,15.906486710782630,0.35295487701739360,37
"chapter4-golden-author-bridge|VNS|V2|20260808","chapter4-golden-author-bridge|VNS|V2|20260808",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","VNS","V2",20260808,COMPLETED,"MAX_FES_REACHED","6033d17fe53ef491014bbb50447559b71f411afb432c7faff1993500caef0e78","98d6b3ac57908b73b367b7e643075b395959ea1e09272c36b430c9e66a291586",2000,127,125000000,0,1700,0,0.81853497276332030,0.34066520456867566,0.00078010195414657780,0.035998486513636000,0.00014616483964247385,44.097580972149940,18.722846737756353,0.35548709036187726,43
"chapter4-golden-author-bridge|VNS|V2|20260809","chapter4-golden-author-bridge|VNS|V2|20260809",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","VNS","V2",20260809,COMPLETED,"MAX_FES_REACHED","7f20c79d3c7c5b651f437120e73e0ff8288196b7477086567460bfa12ddad57a","d095046fabe6775b8746851aed6a9ee2f6987d6b18ef3504e119459ce52298e0",2000,96,62500000,0,1700,0,0.75618677287187140,0.34524801361185875,0.0000000000000000,0.037040163883315980,0.0000000000000000,43.595597722806640,21.705675408700520,0.32823534155279627,38
"chapter4-golden-author-bridge|VNS|V2|20260810","chapter4-golden-author-bridge|VNS|V2|20260810",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","VNS","V2",20260810,COMPLETED,"MAX_FES_REACHED","aa87b78fee28c67cdf714e62d47f701097ad35adc76550759baba5cb0a885a77","f012ae650954157c3e7c03c820817ce439c65e632fc2f89603cb15c39c0da6c1",2000,78,62500000,0,1700,0,0.83719443198246480,0.35572609891737980,0.0057979328498485350,0.043922654975948830,0.00050465812615484410,47.491208488754300,14.255044224847412,0.31350521433224054,25
"chapter4-golden-author-bridge|VNS|V3|20260808","chapter4-golden-author-bridge|VNS|V3|20260808",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","VNS","V3",20260808,COMPLETED,"MAX_FES_REACHED","8d79d2dc513991092c739469fc4a1d6e821d541d50e7b03f709847e5b695f048","98d6b3ac57908b73b367b7e643075b395959ea1e09272c36b430c9e66a291586",2000,237,187500000,0,1700,0,0.84365667999316320,0.35598500155911300,0.0082042306073025850,0.038488026607595316,0.00073225026923284060,45.511417984783485,22.957879270100516,0.36283464061194665,30
