actualFE,rawSource,firstLevelSource,attributionEligible,candidateFingerprint,Cmax,TEC,TWC,parentFingerprint,lineageId,parentLineageId,QgAction,QpAction,QgTeacherHash16,QpTeacherHash16,subSwarmRole,JSChanged,FAChanged,MAChanged,WAChanged,JSChangeCount,FAChangeCount,MAChangeCount,WAChangeCount,finalEvaluate
7003,INTRA_FACTORY_VNS,INHERITED_LS,true,b9019eba1ed4359f742d482eaae31861529cfe945cf0b8612dd71bfde6a4f8f0,903.4526819852697,131381.46989299572,380471.1571379042,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,false,false,true,true,0,0,1,2,false
7004,INTRA_FACTORY_VNS,INHERITED_LS,true,232be1c04f3b53ba8daeeeff4fa75e02ef068d5f4b3638bc745edb5a4ae331a2,885.2175412093729,131241.741937961,379293.4707669081,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,false,false,true,false,0,0,2,0,false
7005,INTRA_FACTORY_VNS,INHERITED_LS,true,576bdc63e016057f2ee13fd2c4b72796af10518c59ef35e376b10628125cada1,891.0429117839672,131266.5498285738,380248.29625282873,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,false,false,true,false,0,0,1,0,false
7006,INTRA_FACTORY_VNS,INHERITED_LS,true,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,886.7308064751045,131343.56706319383,378249.5909564245,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,true,true,true,true,6,4,7,5,false
7007,GLOBAL_CFVF,GLOBAL_CFVF,true,fd911dffbb816455f3d1750d89cacfd90fad7fb6bc26580ba9ffc38337bdab4b,845.5814726389465,130061.07465125533,378605.0483724526,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,193,81,2,NA,d9ca671ea0889557,NA,G1_CMAX,false,false,false,false,0,0,0,0,false
7008,GLOBAL_CFVF,GLOBAL_CFVF,true,443b0692bb3349237e4495fc921f4f748096a3cc429a518813497f1bc5bf54ec,934.7495006930496,130796.39013752548,402513.6046061035,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,177,81,2,NA,d9ca671ea0889557,NA,G1_CMAX,false,false,false,false,0,0,0,0,false
7009,GLOBAL_CFVF,GLOBAL_CFVF,true,01d3b7a7b6bba47c9aedf758de37ed50905023f011f06d184454c202d6500f7e,917.5765383816018,128697.66440299188,376673.47591136664,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,184,81,2,NA,d9ca671ea0889557,NA,G1_CMAX,false,false,false,false,0,0,0,0,false
7010,GLOBAL_CFVF,GLOBAL_CFVF,true,926501f146c5f7c47c23ecdca0e62aeeb6e847da63f7325fc66bd096cd367555,924.4426227965423,127504.79164284858,373851.76776558463,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,2,NA,d9ca671ea0889557,NA,G1_CMAX,false,false,false,false,0,0,0,0,false
7011,GLOBAL_CFVF,GLOBAL_CFVF,true,1a7f914e743001d946911639e49db7066c1db6fb83c6810ee0f9af7b7cb60cea,967.9546211485261,130290.8013131234,397297.6551672164,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,168,81,2,NA,d9ca671ea0889557,NA,G1_CMAX,false,false,false,false,0,0,0,0,false
7012,GLOBAL_CFVF,GLOBAL_CFVF,true,d3ae1257b571ae953ada8a8a3b05507c51ab5d140132932d83514c45a16bfd38,981.9710714970449,130624.62842879037,397076.124036325,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,143,81,2,NA,d9ca671ea0889557,NA,G1_CMAX,false,false,false,false,0,0,0,0,false
7013,GLOBAL_CFVF,GLOBAL_CFVF,true,37065f751b1bad2eb829f6e62ab9899ae75be3cd61d3d2f123c80ce3518a0acf,985.0430322504707,130261.72564864445,393230.3401040153,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,171,81,2,NA,d9ca671ea0889557,NA,G1_CMAX,false,false,false,false,0,0,0,0,false
7014,GLOBAL_CFVF,GLOBAL_CFVF,true,4cd1151f8e141cdcd1327715ca10fe5c35c9da29f86004a8043b38c51891e9d9,868.5276510269572,130197.44819190579,375724.01493420993,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,136,81,2,NA,d9ca671ea0889557,NA,G1_CMAX,false,false,false,false,0,0,0,0,false
7015,GLOBAL_CFVF,GLOBAL_CFVF,true,024dc0b26c209abbc4a9f7f533b9621d596939934af129ef27309541c6192437,885.4485995609604,132189.78994405648,397375.88130727847,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,126,81,2,NA,d9ca671ea0889557,NA,G1_CMAX,false,false,false,false,0,0,0,0,false
7016,GLOBAL_CFVF,GLOBAL_CFVF,true,11c6b3e05d8baebea0791a8efc90e091ef64e35437acfa5b23f8b963d44c56a9,839.978314466095,130753.32416562235,383332.43541009317,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,178,81,2,NA,d9ca671ea0889557,NA,G1_CMAX,false,false,false,false,0,0,0,0,false
7017,GLOBAL_CFVF,GLOBAL_CFVF,true,9f3981b0cd07735420e5caafaabd401f8843b6aa21672a93f187185ee7084bdf,882.3705618810079,130442.12980379548,391102.4394995542,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,146,81,2,NA,d9ca671ea0889557,NA,G1_CMAX,false,false,false,false,0,0,0,0,false
7018,GLOBAL_CFVF,GLOBAL_CFVF,true,fc3e102df8c6fd0d7c2c86857a38ae4306433abdf704a9df9aa3c2434299b28d,947.3401355718031,129000.20048554754,366550.9201704435,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,192,81,2,NA,d9ca671ea0889557,NA,G1_CMAX,false,false,false,false,0,0,0,0,false
7019,GLOBAL_CFVF,GLOBAL_CFVF,true,13228493631094250c498f44a44df5c06f2247653118ea6ed2b0807c888299a7,1005.3931150058679,129617.73605336086,385386.63914001803,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,145,81,2,NA,d9ca671ea0889557,NA,G1_CMAX,false,false,false,false,0,0,0,0,false
7020,GLOBAL_CFVF,GLOBAL_CFVF,true,6da2e5d0e9ceaed5c37306396d9a410feec17c89d53881be6ae92593a9478da5,1018.872904506761,135837.53414060062,445970.107122267,-1,0,-1,2,NA,d9ca671ea0889557,NA,G1_CMAX,true,true,true,true,78,53,61,55,false
7021,GLOBAL_CFVF,GLOBAL_CFVF,true,b53432ec5e436186f8e9b9e212cbc18f914b484bb7371a80cd6dd16a8baf8a0d,1140.2112356662824,136809.2524608836,482190.2681720635,-1,26,-1,2,NA,d9ca671ea0889557,NA,G1_CMAX,true,true,true,true,77,55,59,56,false
7022,GLOBAL_CFVF,GLOBAL_CFVF,true,5ed7ed00504bffb60a4e15022018631a3074bbd00e86c02be99d7f96f5285481,969.3491221213967,133220.79613844882,416547.0735147947,-1,90,-1,2,NA,d9ca671ea0889557,NA,G1_CMAX,true,true,true,true,82,47,62,61,false
7023,GLOBAL_CFVF,GLOBAL_CFVF,true,2052201804cb695610e9c84efa13e18b8a0b60b8c157e811d0e7fb227cdfc779,951.2529424334529,129711.7236371436,395392.6428473164,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,186,81,2,NA,d9ca671ea0889557,NA,G1_CMAX,false,false,false,false,0,0,0,0,false
7024,GLOBAL_CFVF,GLOBAL_CFVF,true,f7dcb5044b5d35a57fc0ec5a8dc8bd6c49ab9261c379b70223425a78ddbcb217,886.4827768746289,131182.16992283764,388207.77356034564,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,157,81,2,NA,d9ca671ea0889557,NA,G1_CMAX,false,false,false,false,0,0,0,0,false
7025,GLOBAL_CFVF,GLOBAL_CFVF,true,69b4f38736e280ebd9d41757e025539f144839e6e0d053edddb458d4a6e5304f,918.1422371279914,130879.38797227023,386304.453141078,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,130,81,2,NA,d9ca671ea0889557,NA,G1_CMAX,false,false,false,false,0,0,0,0,false
7026,GLOBAL_CFVF,GLOBAL_CFVF,true,912c55dc1f22bbfd80c23c8cceba02ea3fc5c066ae7d5e097bd83596bb590281,907.9414583422911,126955.78607046642,381261.17178726045,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,166,81,2,NA,d9ca671ea0889557,NA,G1_CMAX,false,false,false,false,0,0,0,0,false
7027,GLOBAL_CFVF,GLOBAL_CFVF,true,e22783c65b967dbe6497d6b9142be00fb3111426fd07524f3eac0a15be4ab1e2,1021.0939015096618,125078.76643666669,370563.4454309209,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,1,NA,6f6f3df82b98319a,NA,G4_BALANCED,true,true,true,true,18,26,25,31,false
7028,GLOBAL_CFVF,GLOBAL_CFVF,true,4526c45371163e5df8c655d5e0dca6ef4ab7f8da3a1cb3dae4fec45fe7a51cf4,968.279129992991,127578.0266088199,381561.1336357524,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,184,81,1,NA,6f6f3df82b98319a,NA,G4_BALANCED,true,true,true,true,20,15,18,19,false
7029,GLOBAL_CFVF,GLOBAL_CFVF,true,3a25d860c9863761b6d5aae93b54faa958fc02910804685a499f5860daf0aa91,1068.61328956185,128951.10789970923,401253.01728908776,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,193,81,1,NA,6f6f3df82b98319a,NA,G4_BALANCED,true,true,true,true,25,21,18,27,false
7030,GLOBAL_CFVF,GLOBAL_CFVF,true,c34f65efe39bf0f004a064353247c67b5214591dc6c57b50df5c237bc12388c1,1100.3064994084664,124456.8101099878,371596.4857391539,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,139,81,1,NA,6f6f3df82b98319a,NA,G4_BALANCED,false,false,false,false,0,0,0,0,false
7031,GLOBAL_CFVF,GLOBAL_CFVF,true,a3e5ca46487a0d71fa76ef84b0b1d00beea922d5a0ece66aca9694ede71a57d4,996.0892467536493,128179.41262318095,379569.12916772196,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,144,81,1,NA,6f6f3df82b98319a,NA,G4_BALANCED,false,false,false,false,0,0,0,0,false
7032,GLOBAL_CFVF,GLOBAL_CFVF,true,886893a5276556ccfdef2dd461a11b7d4157f03989af02a29ffdf2ee02e3e119,1062.8779646475878,128545.12042895058,390043.3958902008,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,173,81,1,NA,6f6f3df82b98319a,NA,G4_BALANCED,false,false,false,false,0,0,0,0,false
7033,GLOBAL_CFVF,GLOBAL_CFVF,true,4024bd3b3c825b93c2745b8c01d1a0f1a4603406dfe03e59f42156c3080e993b,1120.2898532551087,124135.84512179166,368034.4324883333,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,167,81,1,NA,6f6f3df82b98319a,NA,G4_BALANCED,false,false,false,false,0,0,0,0,false
7034,GLOBAL_CFVF,GLOBAL_CFVF,true,97f58011d465b17f4c60ddc730764d1dd3b2114098ebc616a943e40b2dc6439f,930.5786996540465,128015.22443499979,389305.2646720818,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,187,81,1,NA,6f6f3df82b98319a,NA,G4_BALANCED,false,false,false,false,0,0,0,0,false
7035,GLOBAL_CFVF,GLOBAL_CFVF,true,cc3e6462fc98e78d6672a7dc0538928f98d0846a4137132f81cf954d9eac97a9,1073.3584799475577,127370.65871285734,388272.04685522243,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,132,81,1,NA,6f6f3df82b98319a,NA,G4_BALANCED,false,false,false,false,0,0,0,0,false
7036,GLOBAL_CFVF,GLOBAL_CFVF,true,5855a23337b432836eff5475ca9e87418938e6a8a639f559c6cf41a0ee07dbf3,960.5724783875025,127446.42394259185,357603.98739568255,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,127,81,1,NA,6f6f3df82b98319a,NA,G4_BALANCED,false,false,false,false,0,0,0,0,false
7037,GLOBAL_CFVF,GLOBAL_CFVF,true,58e18967d7ed872defaa3934f9f38a0a9571f4c2937571a54c8b55dcaa4d1687,903.6920367448035,127241.58806779934,359836.448171214,f45550d300975cf0c783e722e70a9bc75ae8becd5a366a793ac42934ccc56a88,100,62,1,NA,6f6f3df82b98319a,NA,G4_BALANCED,false,false,false,false,0,0,0,0,false
7038,GLOBAL_CFVF,GLOBAL_CFVF,true,6969907b1d7b2ad95e6a0e9c34d7e00b81caa35ff287fdc7eae5d24ec969a5ac,1182.5409287403681,127468.1692815514,394402.874758107,f45550d300975cf0c783e722e70a9bc75ae8becd5a366a793ac42934ccc56a88,116,62,1,NA,6f6f3df82b98319a,NA,G4_BALANCED,false,false,false,false,0,0,0,0,false
7039,GLOBAL_CFVF,GLOBAL_CFVF,true,c01f232d9167f24cf19057884e496b46c5bfe7f817338d599ae787579afbf889,1168.513100904918,127555.33267786121,394962.0472482146,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,153,81,1,NA,6f6f3df82b98319a,NA,G4_BALANCED,false,false,false,false,0,0,0,0,false
7040,GLOBAL_CFVF,GLOBAL_CFVF,true,170c47babd4cbc1eac3ab7d7713318cf48b8c8dc1f82aab57e7bc03f65232306,1097.1673982652121,127312.82629781729,383771.8836726682,f45550d300975cf0c783e722e70a9bc75ae8becd5a366a793ac42934ccc56a88,125,62,1,NA,6f6f3df82b98319a,NA,G4_BALANCED,false,false,false,false,0,0,0,0,false
7041,GLOBAL_CFVF,GLOBAL_CFVF,true,5248e34cfa105bb8c657a6dff66552b12ef7af757dae30f8b8823a3badffc565,1171.3096616816558,124298.65606829166,379690.26068849873,f45550d300975cf0c783e722e70a9bc75ae8becd5a366a793ac42934ccc56a88,105,62,1,NA,6f6f3df82b98319a,NA,G4_BALANCED,false,false,false,false,0,0,0,0,false
7042,GLOBAL_CFVF,GLOBAL_CFVF,true,3a143c02d336f63c3bd25c347fdfb1fa3e8e7d0a0a706ba60330f34f12edfd99,1174.2596584584476,126285.16067224945,382986.9335104285,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,162,81,1,NA,6f6f3df82b98319a,NA,G4_BALANCED,false,false,false,false,0,0,0,0,false
7043,GLOBAL_CFVF,GLOBAL_CFVF,true,db79986247ec952a65e4a339d4894a7d47d910e285faada75fa609161db5ecef,850.6910672316823,130430.15603352064,375847.0505729532,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,177,81,1,NA,6f6f3df82b98319a,NA,G4_BALANCED,true,true,true,true,15,19,19,20,false
7044,GLOBAL_CFVF,GLOBAL_CFVF,true,81c3570b790ec57f6802f0dcb07347edaf2110fe968835595454483082236d04,907.1618806399155,129218.46504022801,385709.72098870913,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,135,81,1,NA,6f6f3df82b98319a,NA,G4_BALANCED,false,false,false,false,0,0,0,0,false
7045,GLOBAL_CFVF,GLOBAL_CFVF,true,132f6fd1d49b0fde9fce6b6e8598aed93dbdaed5c374ecf892d5905ce19f0ff7,1021.8581596218942,128923.87064268178,398368.6521068177,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,183,81,1,NA,6f6f3df82b98319a,NA,G4_BALANCED,false,false,false,false,0,0,0,0,false
7046,GLOBAL_CFVF,GLOBAL_CFVF,true,f73afbd875f79066d61f19e6f9724d37a426b54a89b21105f3db4168f1b6c172,1063.2847799862575,128863.74436907461,374110.5979351612,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,160,81,1,NA,6f6f3df82b98319a,NA,G4_BALANCED,false,false,false,false,0,0,0,0,false
7047,GLOBAL_CFVF,GLOBAL_CFVF,true,0535a14a1ab27dbfbac98fbb0a7356effeec2d5e22f4806c6caf65c91a92ae75,1050.2081451819447,128300.17506903823,387078.69698846334,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,170,81,1,NA,6f6f3df82b98319a,NA,G4_BALANCED,false,false,false,false,0,0,0,0,false
7048,GLOBAL_CFVF,GLOBAL_CFVF,true,4dff70360094eef5e4dcdffda0a455753e0c8f3b7997b47f48af758d3d6fafd9,940.1793862574393,128164.04464724455,382020.6333403386,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,164,81,1,NA,6f6f3df82b98319a,NA,G4_BALANCED,false,false,false,false,0,0,0,0,false
7049,GLOBAL_CFVF,GLOBAL_CFVF,true,94dfa1a58dcaa7b4ba4efa3d6b2efc9551d01f0c5ad7a7aba92ac5b8aebc1714,1013.5096063436214,126901.17823065614,376605.10777076473,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,128,81,1,NA,6f6f3df82b98319a,NA,G4_BALANCED,false,false,false,false,0,0,0,0,false
7050,GLOBAL_CFVF,GLOBAL_CFVF,true,eecc04edfe5ab8b61e2e4c8f0bea7bf7175bc834d61cf0f5e1e428e241dd146a,1173.473063099024,127226.41957811889,394758.8273603823,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,191,81,1,NA,6f6f3df82b98319a,NA,G4_BALANCED,false,false,false,false,0,0,0,0,false
7051,GLOBAL_CFVF,GLOBAL_CFVF,true,2ae5fb0ee60b3e6f1cd5bfa9cb2199eabe992a8ebfdf87609690b7c0060c624a,1258.6465821607658,128151.98491482798,414872.851667288,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,168,81,1,NA,6f6f3df82b98319a,NA,G4_BALANCED,true,true,true,true,18,15,17,14,false
7052,GLOBAL_CFVF,GLOBAL_CFVF,true,d34164db978f01328787add2634e56df3b56c62b645c3a2297fbc4a34fa0d561,925.2965359717099,127708.83165015954,366054.0260975406,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,186,81,1,NA,6f6f3df82b98319a,NA,G4_BALANCED,true,true,true,true,16,12,17,18,false
7053,GLOBAL_CFVF,GLOBAL_CFVF,true,80a37fdfdfe65057da71ed2a67f116ef7e2e195cfda4fd36e4faeecb0e933840,936.86316622819,128244.85330989688,385941.6263939437,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,161,81,1,NA,6f6f3df82b98319a,NA,G4_BALANCED,false,false,false,false,0,0,0,0,false
7054,GLOBAL_CFVF,GLOBAL_CFVF,true,7bc259775ad4cda67f2986edc953495ff948897722be1b6ab5aef3252fccf7e6,1089.6229384652047,127021.46936101916,394824.1612672438,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,176,81,1,NA,6f6f3df82b98319a,NA,G4_BALANCED,false,false,false,false,0,0,0,0,false
7055,GLOBAL_CFVF,GLOBAL_CFVF,true,df7451ce1ae8b8593132a547c58561b6f98cdf77bfc2d14835d532a713f3bdc2,1291.034456575853,128502.78992821893,425791.15060859104,f45550d300975cf0c783e722e70a9bc75ae8becd5a366a793ac42934ccc56a88,123,62,1,NA,6f6f3df82b98319a,NA,G4_BALANCED,false,false,false,false,0,0,0,0,false
7056,GLOBAL_CFVF,GLOBAL_CFVF,true,4c7761d0691babf2e5448f20ecc08f39b8f4e3f6cb5f7920237deb6c08bc0942,1096.8159128729546,125158.8286286455,383472.2152140852,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,138,81,1,NA,6f6f3df82b98319a,NA,G4_BALANCED,false,false,false,false,0,0,0,0,false
7057,GLOBAL_CFVF,GLOBAL_CFVF,true,aaa0449b300f0dd7cd22232754ed840fd2d42f8add0d879f8c0507c141db8b4b,1328.9680365895701,125471.09992437318,395586.5660101738,f45550d300975cf0c783e722e70a9bc75ae8becd5a366a793ac42934ccc56a88,122,62,1,NA,6f6f3df82b98319a,NA,G4_BALANCED,false,false,false,false,0,0,0,0,false
7058,GLOBAL_CFVF,GLOBAL_CFVF,true,6681fa7f757b3c394dad27d293b12e0a28c53e2a5ba104e6df8a4b593f0af730,947.1920446041051,129836.83432012494,369758.37862979143,f45550d300975cf0c783e722e70a9bc75ae8becd5a366a793ac42934ccc56a88,107,62,1,NA,6f6f3df82b98319a,NA,G4_BALANCED,false,false,false,false,0,0,0,0,false
7059,GLOBAL_CFVF,GLOBAL_CFVF,true,2d5c7f1b2f4d2870a9df9ad7e36c75a39554b6e70eb8b366898a1aa3b53faac6,957.1037295970008,128893.33803425796,388215.4829534312,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,166,81,1,NA,6f6f3df82b98319a,NA,G4_BALANCED,true,true,true,true,11,23,29,29,false
7060,GLOBAL_CFVF,GLOBAL_CFVF,true,85da12375c7adab87ca6b4888021d5f3ce58d284f1fed725092b31bc6df06e44,1207.207904532056,125231.7324176504,397170.32651945105,f45550d300975cf0c783e722e70a9bc75ae8becd5a366a793ac42934ccc56a88,104,62,1,NA,6f6f3df82b98319a,NA,G4_BALANCED,false,false,false,false,0,0,0,0,false
7061,GLOBAL_CFVF,GLOBAL_CFVF,true,9fc41c5c321cbecaf451466bd5f2b62d16d9ebd567eb43893a5b799b525e72aa,1149.888242860967,126286.01791316431,380407.447735918,f45550d300975cf0c783e722e70a9bc75ae8becd5a366a793ac42934ccc56a88,119,62,1,NA,6f6f3df82b98319a,NA,G4_BALANCED,false,false,false,false,0,0,0,0,false
7062,GLOBAL_CFVF,GLOBAL_CFVF,true,36d284f049ba52822e2188589b6c1d83d5d31e54de5a2338d7a8d4fce2b0565a,1225.9801351151027,125726.43729704373,392101.2881776812,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,185,81,1,NA,6f6f3df82b98319a,NA,G4_BALANCED,false,false,false,false,0,0,0,0,false
7063,GLOBAL_CFVF,GLOBAL_CFVF,true,b7803cc5f883b309eb25b9d9cb5e55dc733d47130fc4a4e41a0f25b727215752,1290.6842224201657,127165.39549637554,413230.7401346036,f45550d300975cf0c783e722e70a9bc75ae8becd5a366a793ac42934ccc56a88,113,62,1,NA,6f6f3df82b98319a,NA,G4_BALANCED,false,false,false,false,0,0,0,0,false
7064,GLOBAL_CFVF,GLOBAL_CFVF,true,3c7621f250287b1457f464e693d9632e67c01b3733857e43d057939c0e7d9090,1121.4840360666458,127211.7825111346,400701.50814181834,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,137,81,1,NA,6f6f3df82b98319a,NA,G4_BALANCED,false,false,false,false,0,0,0,0,false
7065,GLOBAL_CFVF,GLOBAL_CFVF,true,01fcedc0623415b21ed2ad5ce40e8d7ba4fe4ba911344116d05d6e5066b7b8ef,971.5635463346096,127915.43633369007,374560.3371869229,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,192,81,1,NA,6f6f3df82b98319a,NA,G4_BALANCED,true,true,true,true,30,26,31,28,false
7066,GLOBAL_CFVF,GLOBAL_CFVF,true,a980b6c4bd6cbe8e64c1a4ad6d7ed7426cadcc88cb6d139f8cc2447f47038b46,982.6397948723346,129229.09020531533,388628.2958754824,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,136,81,1,NA,6f6f3df82b98319a,NA,G4_BALANCED,true,true,true,true,19,23,24,24,false
7067,GLOBAL_CFVF,GLOBAL_CFVF,true,aa0e30c14a44ad25f72b4155af450e532b4e02f06aa0f8603bea9e3b640702e1,1128.1634090184602,125914.59083853147,384600.6491839811,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,162,81,1,NA,3c57021171313f50,NA,G2_TEC,true,true,true,true,52,35,43,40,false
7068,GLOBAL_CFVF,GLOBAL_CFVF,true,7e859ce26de8910009c1cd96d4422f31602ca7207ea7775cec9495b1d027f2ee,1181.6990259111399,125152.24706019362,363948.9243013582,f45550d300975cf0c783e722e70a9bc75ae8becd5a366a793ac42934ccc56a88,105,62,1,NA,3c57021171313f50,NA,G2_TEC,true,true,true,true,40,31,35,38,false
7069,GLOBAL_CFVF,GLOBAL_CFVF,true,552cf1df9aa3d5a5335fd1400f0ea4d7cef726b354ee3aed2805381087918242,1097.5626345459323,125809.00970506936,394502.5808335053,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,139,81,1,NA,3c57021171313f50,NA,G2_TEC,true,true,true,true,18,6,8,7,false
7070,GLOBAL_CFVF,GLOBAL_CFVF,true,eba2489b672dc7fe1ed77bffb5ebbf68a45e9baa0db1caaed143d264cf5f4bc7,1187.2576000416464,125237.28871146435,391268.9119552103,f45550d300975cf0c783e722e70a9bc75ae8becd5a366a793ac42934ccc56a88,122,62,1,NA,3c57021171313f50,NA,G2_TEC,true,true,true,true,32,25,36,34,false
7071,GLOBAL_CFVF,GLOBAL_CFVF,true,cf7fe8a35eecbb89f57b663234e7e5e5ef11b9dfdf9e5160240caab0de976fb4,1407.670916330891,126124.16032383323,427360.4661025979,f45550d300975cf0c783e722e70a9bc75ae8becd5a366a793ac42934ccc56a88,125,62,1,NA,3c57021171313f50,NA,G2_TEC,true,true,true,true,34,34,49,50,false
7072,GLOBAL_CFVF,GLOBAL_CFVF,true,26ed0a66d1658914496e9a40ee2574d4cab2950132ddb3cd043651334c96dd46,1037.1235731899117,127004.02057712748,381186.4762990272,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,167,81,1,NA,3c57021171313f50,NA,G2_TEC,true,true,true,true,18,27,38,33,false
7073,GLOBAL_CFVF,GLOBAL_CFVF,true,1706f7969ce82ca3ddb483ee2ddff4b9d53e3cab82f1d717052ac1c0be5c70ae,1249.4523526418257,123568.30228936477,385223.2869461832,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,176,81,1,NA,3c57021171313f50,NA,G2_TEC,true,true,true,true,42,33,44,47,false
7074,GLOBAL_CFVF,GLOBAL_CFVF,true,40638dea69435933e5da4521ec2b50903095133bc952db864cf5da344649873e,1146.2145487486146,123922.71850535211,394010.28050550027,f45550d300975cf0c783e722e70a9bc75ae8becd5a366a793ac42934ccc56a88,110,62,1,NA,3c57021171313f50,NA,G2_TEC,false,false,false,false,0,0,0,0,false
7075,GLOBAL_CFVF,GLOBAL_CFVF,true,6e7e3c42ad7f144feab9b758ccaf4e3ea1dfaa11ec3afe9ceca0d991813f0da3,1170.683124922734,127306.40109546471,402955.9796957823,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,138,81,1,NA,3c57021171313f50,NA,G2_TEC,true,true,true,true,42,38,52,46,false
7076,GLOBAL_CFVF,GLOBAL_CFVF,true,2065ae4620300665dc3df51f9ffc38c0ce5fc9a412f5cb206818dd2ebd104f62,1235.4580116430873,125864.19824592506,403316.0523073218,f45550d300975cf0c783e722e70a9bc75ae8becd5a366a793ac42934ccc56a88,112,62,1,NA,3c57021171313f50,NA,G2_TEC,false,false,false,false,0,0,0,0,false
