instance,referenceFamily,Cmax,TEC,TWC
100_5_3_1,FORMAL_DECISION,958.4350300267515,118495.59694871036,342987.90421820886
100_5_3_1,FORMAL_DECISION,962.1694420631569,118516.32126139486,339550.3855923922
100_5_3_1,FORMAL_DECISION,962.8026002625741,118741.18020514351,327719.344081655
100_5_3_1,FORMAL_DECISION,966.0031409618795,118761.22139996543,326291.5596342372
100_5_3_1,FORMAL_DECISION,967.0435875419099,118598.87480511161,330369.94037507183
100_5_3_1,FORMAL_DECISION,967.6169046843264,118767.17109940587,325664.9631769133
100_5_3_1,FORMAL_DECISION,968.7174873135274,118137.69136987571,319529.947736911
100_5_3_1,FORMAL_DECISION,972.0403933883246,121157.45348309682,316028.27843200415
100_5_3_1,FORMAL_DECISION,972.0403933883246,121168.28397043182,315448.6771664935
100_5_3_1,FORMAL_DECISION,972.928998983495,118134.85219721988,326051.243235378
100_5_3_1,FORMAL_DECISION,973.500609768681,118026.42730027711,334259.8705606059
100_5_3_1,FORMAL_DECISION,973.9978542766007,121233.61442073916,315241.19830946304
100_5_3_1,FORMAL_DECISION,982.5792084373564,118071.29792183577,317486.52721414925
100_5_3_1,FORMAL_DECISION,985.6091015198679,117662.19056621692,325506.9561258773
100_5_3_1,FORMAL_DECISION,986.3489907056987,121153.51946247203,313460.92874879786
100_5_3_1,FORMAL_DECISION,989.5877436403509,121109.63052135102,315515.9347081898
100_5_3_1,FORMAL_DECISION,991.2520992147591,120912.96524119785,314770.9116365241
100_5_3_1,FORMAL_DECISION,992.6925848221246,117869.9497776514,321306.8359621333
100_5_3_1,FORMAL_DECISION,994.2071263884347,121059.70427014507,314655.7461362113
100_5_3_1,FORMAL_DECISION,994.2790656910589,117566.06559473605,313911.5534683005
100_5_3_1,FORMAL_DECISION,994.9532253443648,117128.15998293518,328679.85680998163
100_5_3_1,FORMAL_DECISION,996.5433686789844,120222.91530811283,313080.3352402694
100_5_3_1,FORMAL_DECISION,998.6821102618223,120779.09948495516,310848.9469166384
100_5_3_1,FORMAL_DECISION,1000.1664101383191,120433.91988947865,310975.33732470946
100_5_3_1,FORMAL_DECISION,1002.6734938191076,120594.840427899,310703.03420433286
100_5_3_1,FORMAL_DECISION,1004.2218955657214,117264.64544249812,319030.3212195567
100_5_3_1,FORMAL_DECISION,1004.4293477378219,120950.70787429836,309793.22390043386
100_5_3_1,FORMAL_DECISION,1005.2475798008493,120716.80583983935,310338.75265609374
100_5_3_1,FORMAL_DECISION,1005.8143374225316,120388.92863940416,311335.41752548097
100_5_3_1,FORMAL_DECISION,1006.9512789202238,117040.41872305074,341000.25238192175
100_5_3_1,FORMAL_DECISION,1008.7259863317166,120007.3212381715,310863.8393122945
100_5_3_1,FORMAL_DECISION,1008.7438933150728,116698.77536342255,331439.6805012083
100_5_3_1,FORMAL_DECISION,1009.0714284332271,117165.33662453093,317102.3497051763
100_5_3_1,FORMAL_DECISION,1010.0714530571889,116868.18974056779,322881.065279877
100_5_3_1,FORMAL_DECISION,1010.74247564282,120551.05116002189,310779.14113426185
100_5_3_1,FORMAL_DECISION,1011.7237200767966,117092.1738287481,319624.45771657984
100_5_3_1,FORMAL_DECISION,1011.8616058721444,119955.57641007139,312543.58557543665
100_5_3_1,FORMAL_DECISION,1013.8172217201243,116685.04969354159,345610.38364908565
100_5_3_1,FORMAL_DECISION,1013.9608875861065,116712.3009365289,321501.3756348344
100_5_3_1,FORMAL_DECISION,1014.8998028294732,120562.90436109842,310364.64367963537
100_5_3_1,FORMAL_DECISION,1014.8998028294732,120646.69644199088,309081.9671128486
100_5_3_1,FORMAL_DECISION,1014.8998028294732,120704.11928872665,309016.21722412645
100_5_3_1,FORMAL_DECISION,1015.1405431069553,119641.31348138658,313304.6934347451
100_5_3_1,FORMAL_DECISION,1015.1405431069553,120005.9124624365,311959.4154859501
100_5_3_1,FORMAL_DECISION,1015.1405431069553,120192.52346220225,309685.10643563455
100_5_3_1,FORMAL_DECISION,1015.1405431069553,120272.37034761635,309361.6066951614
100_5_3_1,FORMAL_DECISION,1015.1405431069553,120319.01439203527,309077.88142289186
100_5_3_1,FORMAL_DECISION,1016.1354022924075,116306.94838484711,313671.96009951324
100_5_3_1,FORMAL_DECISION,1020.7915752377918,115966.97843348669,335522.00578798563
100_5_3_1,FORMAL_DECISION,1020.9076490685142,119751.475383579,312830.3325349607
100_5_3_1,FORMAL_DECISION,1021.5081591462091,119989.55355070383,311961.2148378068
100_5_3_1,FORMAL_DECISION,1022.1428393894537,120391.0665179819,308691.2591073405
100_5_3_1,FORMAL_DECISION,1023.486461133772,120853.7797484026,307921.73291914264
100_5_3_1,FORMAL_DECISION,1029.8939070654126,119877.22933958285,310542.04714725865
100_5_3_1,FORMAL_DECISION,1029.8939070654126,119930.57630001266,309515.4688083079
100_5_3_1,FORMAL_DECISION,1029.8939070654126,120047.41252599687,309273.3641570184
100_5_3_1,FORMAL_DECISION,1030.8365845967028,119733.00673744958,313229.4122266773
100_5_3_1,FORMAL_DECISION,1030.8365845967028,119801.04205530512,312202.4242957691
100_5_3_1,FORMAL_DECISION,1031.2607243900293,116257.09603578364,327565.511221607
100_5_3_1,FORMAL_DECISION,1031.5032940706703,116278.2541100515,322969.5887584408
100_5_3_1,FORMAL_DECISION,1033.9709283974244,115723.03312490237,317939.5592305078
100_5_3_1,FORMAL_DECISION,1034.9162731027168,119800.36768460943,311708.9296399562
100_5_3_1,FORMAL_DECISION,1036.0584709917496,119697.66176426366,311933.6811119311
100_5_3_1,FORMAL_DECISION,1037.6239415660025,119250.58749368493,312648.8710632181
100_5_3_1,FORMAL_DECISION,1039.339691464521,115398.33106076936,321788.8907100426
100_5_3_1,FORMAL_DECISION,1039.6321522523338,116202.36580343317,317049.34258203383
100_5_3_1,FORMAL_DECISION,1040.251302808907,119628.19235333739,311198.50749052636
100_5_3_1,FORMAL_DECISION,1040.756508086397,120274.47825250792,309206.33190928446
100_5_3_1,FORMAL_DECISION,1043.8591493894382,119879.88949408033,310247.1650239093
100_5_3_1,FORMAL_DECISION,1046.3023752261859,116117.96756063268,313673.36199814524
100_5_3_1,FORMAL_DECISION,1046.3294288961913,115988.61342558799,315743.0670883967
100_5_3_1,FORMAL_DECISION,1049.181824646984,116509.79334948893,309796.71078426467
100_5_3_1,FORMAL_DECISION,1052.614090257861,114394.57491144547,329066.66171080386
100_5_3_1,FORMAL_DECISION,1054.8396068578297,115048.3181650319,327011.0439969157
100_5_3_1,FORMAL_DECISION,1055.85611663413,116488.87884384184,311133.5907905935
100_5_3_1,FORMAL_DECISION,1056.190601581772,117168.68396344046,307183.26100953564
100_5_3_1,FORMAL_DECISION,1057.2442670726973,116398.71554037253,312506.7931343254
100_5_3_1,FORMAL_DECISION,1066.043714830144,116081.36361274749,311560.00268978823
100_5_3_1,FORMAL_DECISION,1067.3843527181652,115303.14837259048,324417.18259305146
100_5_3_1,FORMAL_DECISION,1067.4873153873302,115218.53051506047,325526.9250160621
100_5_3_1,FORMAL_DECISION,1070.44670506971,115454.09861573199,311391.11118290015
100_5_3_1,FORMAL_DECISION,1072.6371819983046,114967.09442139001,327040.7546867775
100_5_3_1,FORMAL_DECISION,1074.1542648031752,114614.57932191071,319137.55280001985
100_5_3_1,FORMAL_DECISION,1075.5415319334043,114177.53630848737,328157.53321942315
100_5_3_1,FORMAL_DECISION,1075.956332377077,113449.96146619238,319858.48581380915
100_5_3_1,FORMAL_DECISION,1079.8060638963645,113891.6601561831,319168.36861553066
100_5_3_1,FORMAL_DECISION,1086.0528807438136,115516.34030421698,309736.3610945146
100_5_3_1,FORMAL_DECISION,1090.9343831065148,113567.9802696406,316219.26695933216
100_5_3_1,FORMAL_DECISION,1091.7348761788908,115341.6577853809,314131.35454045027
100_5_3_1,FORMAL_DECISION,1094.321109273914,116355.39399454385,308529.9568015726
100_5_3_1,FORMAL_DECISION,1096.1501006493124,115142.42819416242,311781.6012383846
100_5_3_1,FORMAL_DECISION,1098.6852259104628,113542.75070039931,307268.50845981296
100_5_3_1,FORMAL_DECISION,1105.3671331977969,118195.54852943766,305188.41154662624
100_5_3_1,FORMAL_DECISION,1117.41189269459,118223.37190446071,304300.94723908626
100_5_3_1,FORMAL_DECISION,1120.0938730547107,118144.04066639872,306736.9474539447
100_5_3_1,FORMAL_DECISION,1121.4197286267843,117035.96338085545,305238.95033736643
100_5_3_1,FORMAL_DECISION,1123.165308692883,113045.08631410563,311566.4854298532
100_5_3_1,FORMAL_DECISION,1124.6189298281308,116405.89786662736,305686.4868159492
100_5_3_1,FORMAL_DECISION,1132.6821571135329,115717.70455765001,306621.6410134544
100_5_3_1,FORMAL_DECISION,1133.2699385474873,113041.64337404209,320655.2078984269
100_5_3_1,FORMAL_DECISION,1134.1656274738573,115633.9170678806,306537.69047993794
100_5_3_1,FORMAL_DECISION,1137.925219586156,114223.2441989904,306748.8086221431
100_5_3_1,FORMAL_DECISION,1140.896789282177,113306.27180384475,309543.99866798613
100_5_3_1,FORMAL_DECISION,1141.1421680100473,112872.65052810812,321268.5582004936
100_5_3_1,FORMAL_DECISION,1142.0885533946846,115810.20367048302,306177.18608885596
100_5_3_1,FORMAL_DECISION,1142.5200106623824,115505.38597229804,305089.34316727443
100_5_3_1,FORMAL_DECISION,1144.2879710751013,113037.56403445159,319531.6930297279
100_5_3_1,FORMAL_DECISION,1144.7585379775933,112917.8941236141,308471.6464427981
100_5_3_1,FORMAL_DECISION,1145.2532627568417,114714.98113494962,304380.33057506103
100_5_3_1,FORMAL_DECISION,1148.567386417633,112767.61657025003,314559.9674506834
100_5_3_1,FORMAL_DECISION,1149.3550655784618,114072.53689699637,306636.1189176771
100_5_3_1,FORMAL_DECISION,1149.9289453961892,112717.95520639277,314057.6755889571
100_5_3_1,FORMAL_DECISION,1151.830530396516,118092.10455666075,303822.9465374459
100_5_3_1,FORMAL_DECISION,1151.9661835953375,114644.62846429546,305485.68887236237
100_5_3_1,FORMAL_DECISION,1152.2576938008156,117765.8781733527,303930.96704141534
100_5_3_1,FORMAL_DECISION,1155.3593234852383,116049.59669763267,303819.2556681314
100_5_3_1,FORMAL_DECISION,1155.3593234852383,116336.72972635513,303736.0091119221
100_5_3_1,FORMAL_DECISION,1156.5896695767397,112780.87606555238,312451.98741022864
100_5_3_1,FORMAL_DECISION,1157.192591860145,112760.31181279852,308023.9901140868
100_5_3_1,FORMAL_DECISION,1157.212598377228,114503.8097385205,305707.97211741284
100_5_3_1,FORMAL_DECISION,1157.8726883627605,112574.34711040393,309203.8881810363
100_5_3_1,FORMAL_DECISION,1160.015373910262,113934.52295147444,303669.29087704653
100_5_3_1,FORMAL_DECISION,1161.5646245076123,114109.58946843757,303513.3307597289
100_5_3_1,FORMAL_DECISION,1164.337643100831,116070.98355348178,303105.83711020986
100_5_3_1,FORMAL_DECISION,1164.337643100831,116262.69595045128,302930.4470035072
100_5_3_1,FORMAL_DECISION,1164.9210228261843,115562.0423337929,303012.55049482186
100_5_3_1,FORMAL_DECISION,1166.0165188772078,115248.99478206833,303212.1706767661
100_5_3_1,FORMAL_DECISION,1166.0165188772078,115425.75016426403,303160.69587086164
100_5_3_1,FORMAL_DECISION,1166.0165188772078,115479.39679894278,303023.4568377844
100_5_3_1,FORMAL_DECISION,1167.4169501980784,114545.54088882048,301525.76172700635
100_5_3_1,FORMAL_DECISION,1169.167467672491,114080.40066628752,302665.0462117761
100_5_3_1,FORMAL_DECISION,1169.167467672491,114081.4709264143,301861.1047906873
100_5_3_1,FORMAL_DECISION,1169.227657222865,112509.79354598412,315497.31900203077
100_5_3_1,FORMAL_DECISION,1170.0286554133415,112357.18217797182,307726.0061524816
100_5_3_1,FORMAL_DECISION,1170.7344595302923,112987.64852681317,305392.9119297417
100_5_3_1,FORMAL_DECISION,1171.8006272263108,114246.50833336287,301626.70364264626
100_5_3_1,FORMAL_DECISION,1172.6074780809035,112464.57715119081,306845.359676214
100_5_3_1,FORMAL_DECISION,1177.3495759387288,112430.39952882496,304890.4695888985
100_5_3_1,FORMAL_DECISION,1181.2161565541244,113714.13617548824,303144.56962299906
100_5_3_1,FORMAL_DECISION,1181.4105681174265,112564.8332742292,304308.4157115241
100_5_3_1,FORMAL_DECISION,1181.4105681174265,113034.29013881463,302259.65358038316
100_5_3_1,FORMAL_DECISION,1183.318502068976,112253.16296816428,318531.3075630227
100_5_3_1,FORMAL_DECISION,1184.3684044354136,112712.30600150912,303927.5640874976
100_5_3_1,FORMAL_DECISION,1185.3310420743578,112341.49941017746,304903.0544021856
100_5_3_1,FORMAL_DECISION,1186.1411630444154,112304.11231800613,316537.0274189407
100_5_3_1,FORMAL_DECISION,1186.5380956894874,112441.53836218898,302448.95178424474
100_5_3_1,FORMAL_DECISION,1188.7398622873475,112268.48647060753,304096.61553656164
100_5_3_1,FORMAL_DECISION,1190.8399266091294,112037.73058774981,309701.76731965103
100_5_3_1,FORMAL_DECISION,1190.975425190334,114110.36811339713,298848.3914724023
100_5_3_1,FORMAL_DECISION,1191.659460089914,114001.94679355755,300749.9743632199
100_5_3_1,FORMAL_DECISION,1193.4703948277481,112203.39865055126,305954.81968445674
100_5_3_1,FORMAL_DECISION,1193.5660518937827,111870.9287189037,306454.91156654933
100_5_3_1,FORMAL_DECISION,1193.5660518937827,111951.14558212922,304959.7742157724
100_5_3_1,FORMAL_DECISION,1194.1642447615916,112298.24679419986,303600.40337133984
100_5_3_1,FORMAL_DECISION,1195.9111418773432,111885.45566751448,304495.4495090124
100_5_3_1,FORMAL_DECISION,1196.1237842884116,113825.14816073206,301003.7004854757
100_5_3_1,FORMAL_DECISION,1198.5289200210084,112305.8129242686,302647.9663655037
100_5_3_1,FORMAL_DECISION,1199.584054201765,113731.12306828947,302033.1375769502
100_5_3_1,FORMAL_DECISION,1199.6605259241428,112062.42462326573,301229.66733572923
100_5_3_1,FORMAL_DECISION,1203.1393203487564,113717.35649852094,301218.4722020754
100_5_3_1,FORMAL_DECISION,1204.1668161274242,113708.75814812485,300280.1983971146
100_5_3_1,FORMAL_DECISION,1204.1952013282703,111611.30769540441,300914.01066523
100_5_3_1,FORMAL_DECISION,1204.1952013282703,111765.83565310577,300890.89656112785
100_5_3_1,FORMAL_DECISION,1204.7446628070954,113258.52718686912,299691.01624909724
100_5_3_1,FORMAL_DECISION,1206.8984963995351,112123.8051474193,300290.6018681992
100_5_3_1,FORMAL_DECISION,1211.1801501477114,111585.76567089582,302432.9649756603
100_5_3_1,FORMAL_DECISION,1213.0041983086444,113554.4736153804,299464.50458386686
100_5_3_1,FORMAL_DECISION,1214.9797562496285,113901.3163762808,296989.5097869084
100_5_3_1,FORMAL_DECISION,1215.8636299536254,112895.49401664402,300120.0678435789
100_5_3_1,FORMAL_DECISION,1215.8682572459852,113694.16460090445,298651.9609979918
100_5_3_1,FORMAL_DECISION,1216.6685951918932,113551.22022705896,299690.7639058402
100_5_3_1,FORMAL_DECISION,1218.1179544705647,112933.38829359779,298864.93402711744
100_5_3_1,FORMAL_DECISION,1223.2974716413653,113719.62103620265,297319.1315884952
100_5_3_1,FORMAL_DECISION,1224.7201751046484,112865.64985810328,299253.9742448734
100_5_3_1,FORMAL_DECISION,1229.6978160738806,113296.9119803502,297754.4451496807
100_5_3_1,FORMAL_DECISION,1237.8631584326956,112888.90718260083,296550.28996327566
100_5_3_1,FORMAL_DECISION,1237.9816719248352,112335.97125933229,299715.9834306981
100_5_3_1,FORMAL_DECISION,1238.8399181658062,112739.97613270264,298296.5663589819
100_5_3_1,FORMAL_DECISION,1239.4622180558645,113156.94641248103,296251.03379143047
100_5_3_1,FORMAL_DECISION,1242.3161152174669,112304.18350662373,300162.1651424946
100_5_3_1,FORMAL_DECISION,1244.732098555453,111477.29906212266,306376.376189352
100_5_3_1,FORMAL_DECISION,1245.1075875302602,112411.62319789737,298019.1200853691
100_5_3_1,FORMAL_DECISION,1247.0871115838827,112807.2669703904,297845.8053928235
100_5_3_1,FORMAL_DECISION,1247.6807968067392,112677.08560534794,297146.7101463871
100_5_3_1,FORMAL_DECISION,1247.6840680779253,113129.18366234758,296537.4832619925
100_5_3_1,FORMAL_DECISION,1249.550537528141,112321.06249143317,297587.3724731463
100_5_3_1,FORMAL_DECISION,1250.3988773206938,112848.50155866925,296972.23368201015
100_5_3_1,FORMAL_DECISION,1251.0258739320184,112854.1352278906,296239.77795285947
100_5_3_1,FORMAL_DECISION,1251.3508532916694,112666.15310042845,297196.79199407937
100_5_3_1,FORMAL_DECISION,1251.3965276083359,113128.29458037009,295239.5196850011
100_5_3_1,FORMAL_DECISION,1253.582336445502,113232.55238985227,294708.9587616785
100_5_3_1,FORMAL_DECISION,1254.354738907978,112527.49951784598,295619.37722978846
100_5_3_1,FORMAL_DECISION,1258.3354008264207,112204.71639315359,299124.0570161897
100_5_3_1,FORMAL_DECISION,1259.7429386751394,112029.79107561654,299449.2006826056
100_5_3_1,FORMAL_DECISION,1259.8915894434065,112436.61080679516,297560.57189353625
100_5_3_1,FORMAL_DECISION,1261.4536181898518,112459.19818826258,297330.0850839586
100_5_3_1,FORMAL_DECISION,1261.672364830037,112164.9796620319,298922.02391420235
100_5_3_1,FORMAL_DECISION,1262.5681771211414,112879.79754444864,295234.83832587546
100_5_3_1,FORMAL_DECISION,1265.9269930460891,112359.48678109662,297218.0911374375
100_5_3_1,FORMAL_DECISION,1267.0896388050846,112674.71331407313,295115.8774458693
100_5_3_1,FORMAL_DECISION,1267.2256334889075,112088.42980737735,297932.25468341133
100_5_3_1,FORMAL_DECISION,1268.9471967188733,112326.34831763883,296963.6308529275
100_5_3_1,FORMAL_DECISION,1269.3060840670407,111850.14897531776,299572.23344422894
100_5_3_1,FORMAL_DECISION,1269.4487898070279,111969.56848948266,298983.80695638823
100_5_3_1,FORMAL_DECISION,1269.5054825708178,112255.47163802476,296909.4481851473
100_5_3_1,FORMAL_DECISION,1269.6234510782367,111378.6402916692,307927.73170389124
100_5_3_1,FORMAL_DECISION,1270.8173719062643,111262.752105496,309041.9794473925
100_5_3_1,FORMAL_DECISION,1272.792254391551,112344.90366009074,295471.2527362864
100_5_3_1,FORMAL_DECISION,1273.8834075996613,113091.89061318076,294675.1729179681
100_5_3_1,FORMAL_DECISION,1277.5234600542722,112326.62304336487,296706.4287629799
100_5_3_1,FORMAL_DECISION,1279.4154818733384,112523.3511092659,295398.13687096647
100_5_3_1,FORMAL_DECISION,1280.3607958910732,112352.56342283083,295080.1626131335
100_5_3_1,FORMAL_DECISION,1282.1580744459502,112341.9760368611,296653.929442555
100_5_3_1,FORMAL_DECISION,1283.727913513049,112186.96783158649,295601.5057965819
100_5_3_1,FORMAL_DECISION,1285.0787427880302,112065.06609937479,295686.47047025146
100_5_3_1,FORMAL_DECISION,1285.608570606572,112490.4532016241,295026.02562604944
100_5_3_1,FORMAL_DECISION,1286.3118275735856,112489.70267716047,293809.5323851786
100_5_3_1,FORMAL_DECISION,1286.427519959317,112337.67446452468,295200.382327502
100_5_3_1,FORMAL_DECISION,1287.0934790408446,112334.9590503019,295282.6585803277
100_5_3_1,FORMAL_DECISION,1288.5043360946888,112195.22485471214,295221.79099489097
100_5_3_1,FORMAL_DECISION,1288.7018103182313,111622.58689504908,300454.5358795012
100_5_3_1,FORMAL_DECISION,1290.1613140122008,113581.20545752597,293694.22411516134
100_5_3_1,FORMAL_DECISION,1290.4206971014191,112883.5318274776,293422.8242415328
100_5_3_1,FORMAL_DECISION,1291.4328853047175,113913.82939518394,293246.2071645533
100_5_3_1,FORMAL_DECISION,1292.1404278932514,112448.35173806209,293837.52456996305
100_5_3_1,FORMAL_DECISION,1292.565622588307,112325.1676470684,294751.79310984194
100_5_3_1,FORMAL_DECISION,1294.4958605705508,111771.64456995358,297733.03037335817
100_5_3_1,FORMAL_DECISION,1295.6069680346884,111853.28731551193,297322.76318671776
100_5_3_1,FORMAL_DECISION,1295.713697559261,112036.6393523702,295900.8443988408
100_5_3_1,FORMAL_DECISION,1295.7448635268738,112320.04765312036,294982.962226989
100_5_3_1,FORMAL_DECISION,1296.8648799034074,112009.38973465138,296259.595570987
100_5_3_1,FORMAL_DECISION,1297.1931997227273,111947.85455223029,296295.38456674595
100_5_3_1,FORMAL_DECISION,1297.4967604568542,111860.80383960981,295390.8913822617
100_5_3_1,FORMAL_DECISION,1298.3044946355255,114182.93034480652,292767.39339645737
100_5_3_1,FORMAL_DECISION,1300.2688305427062,112033.21741963274,295311.93479729467
100_5_3_1,FORMAL_DECISION,1300.5804909833832,111778.63553615057,296657.83216213644
100_5_3_1,FORMAL_DECISION,1300.7182350524852,112183.75594517113,293140.8633983652
100_5_3_1,FORMAL_DECISION,1301.4798690597465,112120.82681909317,294933.8853700351
100_5_3_1,FORMAL_DECISION,1301.5090345045442,111968.66331292343,293962.091121726
100_5_3_1,FORMAL_DECISION,1302.3897610763756,111915.19991669475,295323.9412373209
100_5_3_1,FORMAL_DECISION,1304.6427972036342,111819.87128788987,296239.44056079665
